fips,district,year,enrollment,cs_score,locale,is_rural,enrollment_log10
4008790,Covington-Douglas,2014,278,-0.2163045612663013,43-Rural: Remote,1,2.444044795918076
4008850,Coweta,2024,3595,-0.2231895784326775,21-Suburb: Large,0,3.555698894718901
4008850,Coweta,2023,3569,-0.2466348018332783,21-Suburb: Large,0,3.5525465479556604
4008850,Coweta,2022,3438,-0.3348107556814851,21-Suburb: Large,0,3.5363058723510337
4008850,Coweta,2019,3329,-0.0743468146151009,21-Suburb: Large,0,3.522313795156667
4008850,Coweta,2018,3302,-0.0780388159846613,21-Suburb: Large,0,3.518777068926775
4008850,Coweta,2017,3250,-0.0173793566157392,21-Suburb: Large,0,3.5118833609788744
4008850,Coweta,2016,3282,-0.0048729150289656,21-Suburb: Large,0,3.5161385767170743
4008850,Coweta,2015,3322,-0.0540832753453144,21-Suburb: Large,0,3.521399628115376
4008850,Coweta,2014,3305,0.0099584813670402,21-Suburb: Large,0,3.519171463821659
4008940,Coyle,2024,337,-0.4219534247556181,42-Rural: Distant,1,2.5276299008713385
4008940,Coyle,2023,342,-0.4695430297034594,42-Rural: Distant,1,2.534026106056135
4008940,Coyle,2022,316,-0.5174359502106419,42-Rural: Distant,1,2.499687082618404
4008940,Coyle,2019,323,-0.2900198752751285,42-Rural: Distant,1,2.509202522331103
4008940,Coyle,2018,339,-0.4058489565509783,42-Rural: Distant,1,2.530199698203082
4008940,Coyle,2017,343,-0.393361302803672,42-Rural: Distant,1,2.5352941200427703
4008940,Coyle,2016,332,-0.3570180479046409,42-Rural: Distant,1,2.5211380837040362
4008940,Coyle,2015,296,-0.2811926503863182,42-Rural: Distant,1,2.4712917110589387
4008940,Coyle,2014,300,-0.4870709191626282,42-Rural: Distant,1,2.4771212547196626
4009000,Crescent,2024,575,-0.2615958241713467,42-Rural: Distant,1,2.7596678446896306
4009000,Crescent,2023,589,-0.3106534556891041,42-Rural: Distant,1,2.7701152947871015
4009000,Crescent,2022,586,-0.3230004701960988,42-Rural: Distant,1,2.767897616018091
4009000,Crescent,2019,566,-0.1758696741105339,42-Rural: Distant,1,2.7528164311882715
4009000,Crescent,2018,574,-0.2660491343904036,42-Rural: Distant,1,2.7589118923979736
4009000,Crescent,2017,615,-0.3388562678922995,42-Rural: Distant,1,2.788875115775417
4009000,Crescent,2016,635,-0.3814010313779125,42-Rural: Distant,1,2.8027737252919755
4009000,Crescent,2015,648,-0.3124277265245591,42-Rural: Distant,1,2.8115750058705933
4009000,Crescent,2014,659,-0.5442930117824774,42-Rural: Distant,1,2.8188854145940097
4009060,Crooked Oak,2024,1254,-0.6342312224229562,11-City: Large,0,3.0982975364946976
4009060,Crooked Oak,2023,1185,-0.7893649188188497,11-City: Large,0,3.0737183503461227
4009060,Crooked Oak,2022,1197,-0.7718743862898901,11-City: Large,0,3.0780941504064105
4009060,Crooked Oak,2019,1176,-0.4618496562631769,11-City: Large,0,3.0704073217401198
4009060,Crooked Oak,2018,1202,-0.4971449441381789,11-City: Large,0,3.079904467666721
4009060,Crooked Oak,2017,1228,-0.4825355015522911,11-City: Large,0,3.089198366805149
4009060,Crooked Oak,2016,1228,-0.4772591888309893,11-City: Large,0,3.089198366805149
4009060,Crooked Oak,2015,1191,-0.4266735093055501,11-City: Large,0,3.0759117614827773
4009060,Crooked Oak,2014,1133,-0.4897203186354633,11-City: Large,0,3.0542299098633974
4009090,Crowder,2024,327,-0.3656627748052688,43-Rural: Remote,1,2.514547752660286
4009090,Crowder,2023,334,-0.3525233309061615,43-Rural: Remote,1,2.5237464668115646
4009090,Crowder,2022,333,-0.2033091162533863,43-Rural: Remote,1,2.5224442335063197
4009090,Crowder,2019,392,-0.1638011137459441,43-Rural: Remote,1,2.593286067020457
4009090,Crowder,2018,422,-0.2265991867297931,43-Rural: Remote,1,2.625312450961674
4009090,Crowder,2017,440,-0.1046450489394006,43-Rural: Remote,1,2.6434526764861874
4009090,Crowder,2016,483,-0.0905307420151376,43-Rural: Remote,1,2.683947130751512
4009090,Crowder,2015,472,-0.0116896384207406,43-Rural: Remote,1,2.673941998634088
4009090,Crowder,2014,495,-0.1249749401534269,43-Rural: Remote,1,2.694605198933569
4009150,Crutcho,2024,386,-0.9046556117636696,41-Rural: Fringe,1,2.586587304671755
4009150,Crutcho,2023,388,-0.9091350749487596,21-Suburb: Large,0,2.5888317255942073
4009150,Crutcho,2022,383,-1.015032486242927,21-Suburb: Large,0,2.583198773968623
4009150,Crutcho,2019,308,-0.8280281296896332,21-Suburb: Large,0,2.4885507165004443
4009150,Crutcho,2018,345,-0.74730153894214,21-Suburb: Large,0,2.537819095073274
4009150,Crutcho,2017,362,-0.9869010476710054,21-Suburb: Large,0,2.558708570533166
4009150,Crutcho,2016,407,-1.014954613636032,21-Suburb: Large,0,2.60959440922522
4009150,Crutcho,2015,377,-0.8468545673179925,21-Suburb: Large,0,2.576341350205793
4009150,Crutcho,2014,378,-0.8933288265017626,21-Suburb: Large,0,2.5774917998372255
4009240,Cushing,2024,1716,-0.1615126679547244,32-Town: Distant,0,3.2345172835126865
4009240,Cushing,2023,1699,-0.2080971491775883,41-Rural: Fringe,1,3.230193378869046
4009240,Cushing,2022,1632,-0.1586285194987486,41-Rural: Fringe,1,3.2127201544178425
4009240,Cushing,2019,1827,-0.0382373949700916,41-Rural: Fringe,1,3.2617385473525378
4009240,Cushing,2018,1854,-0.0974366606143544,41-Rural: Fringe,1,3.2681097298084785
4009240,Cushing,2017,1868,-0.1513819993569074,41-Rural: Fringe,1,3.2713768718940743
4009240,Cushing,2016,1851,-0.0868264660750385,41-Rural: Fringe,1,3.267406418752904
4009240,Cushing,2015,1806,-0.1224978713651772,41-Rural: Fringe,1,3.256717745977487
4009240,Cushing,2014,1827,-0.0920644937417667,41-Rural: Fringe,1,3.2617385473525378
4009300,Cyril,2024,329,-0.4136751714468833,42-Rural: Distant,1,2.5171958979499744
4009300,Cyril,2023,367,-0.5479513504003687,42-Rural: Distant,1,2.5646660642520893
4009300,Cyril,2022,367,-0.4854489628566594,42-Rural: Distant,1,2.5646660642520893
4009300,Cyril,2019,345,-0.2940774759549766,42-Rural: Distant,1,2.537819095073274
4009300,Cyril,2018,350,-0.2596317154708999,42-Rural: Distant,1,2.5440680443502757
4009300,Cyril,2017,390,-0.2178682345783029,42-Rural: Distant,1,2.591064607026499
4009300,Cyril,2016,385,-0.3258286572504981,42-Rural: Distant,1,2.5854607295085006
4009300,Cyril,2015,380,-0.2755432962492587,42-Rural: Distant,1,2.57978359661681
4009300,Cyril,2014,344,-0.1859661082739168,42-Rural: Distant,1,2.53655844257153
4009360,Dahlonegah,2024,186,-1.185115645626002,42-Rural: Distant,1,2.2695129442179165
4009360,Dahlonegah,2023,159,-1.009028741655901,42-Rural: Distant,1,2.2013971243204513
4009360,Dahlonegah,2022,164,-0.7369086095208405,42-Rural: Distant,1,2.214843848047698
4009360,Dahlonegah,2019,155,-0.6593313135136504,42-Rural: Distant,1,2.1903316981702914
4009360,Dahlonegah,2018,152,-0.934974754351308,42-Rural: Distant,1,2.1818435879447726
4009360,Dahlonegah,2017,126,-0.9417662911241224,42-Rural: Distant,1,2.100370545117563
4009360,Dahlonegah,2016,134,-0.7164847461178566,42-Rural: Distant,1,2.1271047983648077
4009360,Dahlonegah,2015,127,-0.6744965194799727,42-Rural: Distant,1,2.103803720955957
4009360,Dahlonegah,2014,135,-0.3874874065265164,42-Rural: Distant,1,2.130333768495006
4009390,Dale,2024,824,-0.0886566868789543,41-Rural: Fringe,1,2.9159272116971158
4009390,Dale,2023,765,-0.2107265800116718,42-Rural: Distant,1,2.8836614351536176
4009390,Dale,2022,780,-0.1748990486206607,42-Rural: Distant,1,2.8920946026904804
4009390,Dale,2019,792,0.0573892839671971,42-Rural: Distant,1,2.8987251815894934
4009390,Dale,2018,820,0.1136831092587839,42-Rural: Distant,1,2.9138138523837167
4009390,Dale,2017,782,0.1002452874348799,42-Rural: Distant,1,2.893206753059848
4009390,Dale,2016,769,0.1307372126390672,42-Rural: Distant,1,2.885926339801431
4009390,Dale,2015,745,0.1755592028130026,42-Rural: Distant,1,2.8721562727482928
4009390,Dale,2014,713,0.1563634221454206,42-Rural: Distant,1,2.8530895298518657
4009420,Darlington,2024,255,-0.1172574683909089,41-Rural: Fringe,1,2.406540180433955
4009420,Darlington,2023,244,-0.0401859460502712,41-Rural: Fringe,1,2.387389826338729
4009420,Darlington,2022,248,-0.1939117837243706,41-Rural: Fringe,1,2.3944516808262164
4009420,Darlington,2019,246,0.1305752415486015,41-Rural: Fringe,1,2.3909351071033793
4009420,Darlington,2018,250,-0.0545445354509422,41-Rural: Fringe,1,2.3979400086720375
4009420,Darlington,2017,248,-0.0059154839700982,41-Rural: Fringe,1,2.3944516808262164
4009420,Darlington,2016,238,0.0766936678418259,41-Rural: Fringe,1,2.376576957056512
4009420,Darlington,2015,234,0.0254877144490169,41-Rural: Fringe,1,2.369215857410143
4009420,Darlington,2014,243,-0.1754107308280992,41-Rural: Fringe,1,2.385606273598312
4009450,Davenport,2024,366,-0.221973308070056,43-Rural: Remote,1,2.5634810853944106
4009450,Davenport,2023,375,-0.1854460340844902,42-Rural: Distant,1,2.574031267727719
4009450,Davenport,2022,383,-0.0804230030215824,42-Rural: Distant,1,2.583198773968623
4009450,Davenport,2019,401,-0.1205613748333516,42-Rural: Distant,1,2.603144372620182
4009450,Davenport,2018,378,-0.36791680157812,42-Rural: Distant,1,2.5774917998372255
4009450,Davenport,2017,376,-0.3590287257021176,42-Rural: Distant,1,2.575187844927661
4009450,Davenport,2016,392,-0.3680226261762123,42-Rural: Distant,1,2.593286067020457
4009450,Davenport,2015,386,-0.2574510449306243,42-Rural: Distant,1,2.586587304671755
4009450,Davenport,2014,398,-0.3097850640152598,42-Rural: Distant,1,2.5998830720736876
4009510,Davis,2024,878,-0.1069344447246418,42-Rural: Distant,1,2.9434945159061026
4009510,Davis,2023,871,-0.1841120934496741,33-Town: Remote,0,2.9400181550076634
4009510,Davis,2022,914,-0.0741608914826031,33-Town: Remote,0,2.9609461957338312
4009510,Davis,2019,1007,-0.2585885719821034,33-Town: Remote,0,3.003029470553618
4009510,Davis,2018,1016,-0.2034537125170121,33-Town: Remote,0,3.0068937079479006
4009510,Davis,2017,1053,-0.2311930068666724,33-Town: Remote,0,3.0224283711854865
4009510,Davis,2016,1076,-0.2286069902050545,33-Town: Remote,0,3.0318122713303706
4009510,Davis,2015,1065,-0.2487132311912887,33-Town: Remote,0,3.0273496077747564
4009510,Davis,2014,1060,-0.1465240527493999,33-Town: Remote,0,3.0253058652647704
4009570,Deer Creek,2024,7921,0.3231902358056792,41-Rural: Fringe,1,3.8987800132898256
4009570,Deer Creek,2023,7636,0.2780417501948539,41-Rural: Fringe,1,3.8828659197216293
4009570,Deer Creek,2022,7219,0.2549994069921253,41-Rural: Fringe,1,3.8584770418133405
4009570,Deer Creek,2019,6646,0.501949821870081,41-Rural: Fringe,1,3.822560336942692
4009570,Deer Creek,2018,6234,0.4737618385591841,41-Rural: Fringe,1,3.794766797940821
4009570,Deer Creek,2017,5903,0.4971638915995127,41-Rural: Fringe,1,3.7710727832211948
4009570,Deer Creek,2016,5628,0.451216300498799,41-Rural: Fringe,1,3.750354088762708
4009570,Deer Creek,2015,5319,0.4448702000960155,41-Rural: Fringe,1,3.7258299903205803
4009570,Deer Creek,2014,5016,0.4189870773694395,41-Rural: Fringe,1,3.70035752782266
4017020,Deer Creek-Lamont,2024,125,-0.1662797270591389,43-Rural: Remote,1,2.0969100130080562
4017020,Deer Creek-Lamont,2023,117,-0.0382005324321653,43-Rural: Remote,1,2.0681858617461617
4017020,Deer Creek-Lamont,2022,125,0.1687055303738681,43-Rural: Remote,1,2.0969100130080562
4017020,Deer Creek-Lamont,2019,158,0.2110053231580993,43-Rural: Remote,1,2.1986570869544226
4017020,Deer Creek-Lamont,2018,183,0.1230368404698235,43-Rural: Remote,1,2.2624510897304293
4017020,Deer Creek-Lamont,2017,171,0.0380414213568383,43-Rural: Remote,1,2.2329961103921536
4017020,Deer Creek-Lamont,2016,181,0.0650142477612263,43-Rural: Remote,1,2.2576785748691846
4017020,Deer Creek-Lamont,2015,177,0.3107714395628541,43-Rural: Remote,1,2.247973266361807
4017020,Deer Creek-Lamont,2014,167,-0.0500217144292058,43-Rural: Remote,1,2.2227164711475833
4009720,Denison,2024,297,0.0211125685887775,41-Rural: Fringe,1,2.4727564493172123
4009720,Denison,2023,326,-0.2824984351791305,41-Rural: Fringe,1,2.513217600067939
4009720,Denison,2022,308,0.0312411828486225,41-Rural: Fringe,1,2.4885507165004443
4009720,Denison,2019,300,0.4180175840410428,41-Rural: Fringe,1,2.4771212547196626
4009720,Denison,2018,302,0.1787893772064066,41-Rural: Fringe,1,2.4800069429571505
4009720,Denison,2017,309,0.1635813000336003,41-Rural: Fringe,1,2.4899584794248346
4009720,Denison,2016,325,0.1894408141630635,33-Town: Remote,0,2.5118833609788744
4009720,Denison,2015,287,0.2612072787291518,33-Town: Remote,0,2.4578818967339924
4009720,Denison,2014,308,0.3268973594876946,41-Rural: Fringe,1,2.4885507165004443
4009750,Depew,2024,383,-0.2787772332863082,42-Rural: Distant,1,2.583198773968623
4009750,Depew,2023,369,-0.1178429015084737,42-Rural: Distant,1,2.56702636615906
4009750,Depew,2022,355,-0.2886732356166204,42-Rural: Distant,1,2.550228353055094
4009750,Depew,2019,386,-0.0250271240177049,42-Rural: Distant,1,2.586587304671755
4009750,Depew,2018,384,-0.0735756213974277,42-Rural: Distant,1,2.584331224367531
4009750,Depew,2017,396,-0.1604474578148198,42-Rural: Distant,1,2.597695185925512
4009750,Depew,2016,361,-0.1681937831104651,42-Rural: Distant,1,2.5575072019056577
4009750,Depew,2015,380,-0.1125556872262522,42-Rural: Distant,1,2.57978359661681
4009750,Depew,2014,388,-0.0450218307573873,42-Rural: Distant,1,2.5888317255942073
4009780,Dewar,2024,491,-0.646275361414673,32-Town: Distant,0,2.6910814921229687
4009780,Dewar,2023,496,-0.71964678813057,32-Town: Distant,0,2.6954816764901977
4009780,Dewar,2022,447,-0.7518156556701056,32-Town: Distant,0,2.6503075231319366
4009780,Dewar,2019,444,-0.6014869116156993,32-Town: Distant,0,2.6473829701146196
4009780,Dewar,2018,409,-0.5248483958807288,32-Town: Distant,0,2.611723308007342
4009780,Dewar,2017,431,-0.471027425432504,32-Town: Distant,0,2.6344772701607315
4009780,Dewar,2016,433,-0.511669246170432,32-Town: Distant,0,2.6364878963533656
4009780,Dewar,2015,412,-0.3517020932511113,32-Town: Distant,0,2.6148972160331345
4009780,Dewar,2014,406,-0.3320859228882033,32-Town: Distant,0,2.6085260335771943
4009810,Dewey,2024,1206,-0.3366369962039568,41-Rural: Fringe,1,3.0813473078041325
4009810,Dewey,2023,1232,-0.2758487433600367,32-Town: Distant,0,3.090610707828407
4009810,Dewey,2022,1226,-0.1973767977056829,32-Town: Distant,0,3.0884904701823963
4009810,Dewey,2019,1239,-0.0828163072654139,32-Town: Distant,0,3.0930713063760633
4009810,Dewey,2018,1273,-0.0666353684600176,32-Town: Distant,0,3.1048284036536553
4009810,Dewey,2017,1241,0.0101027369417855,32-Town: Distant,0,3.09377178149873
4009810,Dewey,2016,1264,0.084232153237401,32-Town: Distant,0,3.1017470739463664
4009810,Dewey,2015,1258,0.1910699474045835,32-Town: Distant,0,3.09968064110925
4009810,Dewey,2014,1268,0.1305421482133926,32-Town: Distant,0,3.1031192535457137
4009870,Dibble,2024,769,-0.1250193773477784,42-Rural: Distant,1,2.885926339801431
4009870,Dibble,2023,717,-0.1316159174828189,42-Rural: Distant,1,2.8555191556678
4009870,Dibble,2022,706,-0.2547571563680015,42-Rural: Distant,1,2.8488047010518036
4009870,Dibble,2019,694,-0.4819348074140026,42-Rural: Distant,1,2.841359470454855
4009870,Dibble,2018,689,-0.4539159801946543,42-Rural: Distant,1,2.8382192219076257
4009870,Dibble,2017,642,-0.2984060745325461,42-Rural: Distant,1,2.807535028068853
4009870,Dibble,2016,654,-0.1381736048299073,42-Rural: Distant,1,2.815577748324267
4009870,Dibble,2015,690,-0.1578040841008767,42-Rural: Distant,1,2.838849090737255
4009870,Dibble,2014,712,-0.2753214531085119,42-Rural: Distant,1,2.8524799936368566
4009910,Dickson,2024,1270,-0.3225572665562463,42-Rural: Distant,1,3.103803720955957
4009910,Dickson,2023,1370,-0.3044056386016324,42-Rural: Distant,1,3.1367205671564067
4009910,Dickson,2022,1352,-0.4124194493823896,42-Rural: Distant,1,3.130976691605617
4009910,Dickson,2019,1348,-0.1769005618265832,42-Rural: Distant,1,3.129689892199301
4009910,Dickson,2018,1359,-0.2191953291450466,42-Rural: Distant,1,3.1332194567324945
4009910,Dickson,2017,1317,-0.148633775545587,42-Rural: Distant,1,3.119585774961784
4009910,Dickson,2016,1336,-0.0976712326255401,42-Rural: Distant,1,3.125806458139527
4009910,Dickson,2015,1302,-0.0588026638887558,42-Rural: Distant,1,3.114610984232173
4009910,Dickson,2014,1341,-0.0054088047609555,42-Rural: Distant,1,3.127428777851599
4010050,Dover,2024,190,-0.2375453128983545,42-Rural: Distant,1,2.278753600952829
4010050,Dover,2023,171,-0.3530565587582719,42-Rural: Distant,1,2.2329961103921536
4010050,Dover,2022,168,-0.4233233830037214,42-Rural: Distant,1,2.225309281725863
4010050,Dover,2019,167,-0.2275259606920423,42-Rural: Distant,1,2.2227164711475833
4010050,Dover,2018,152,-0.29797234815201,42-Rural: Distant,1,2.1818435879447726
4010050,Dover,2017,157,-0.2257482109778688,42-Rural: Distant,1,2.1958996524092336
4010050,Dover,2016,168,-0.5269189809992683,42-Rural: Distant,1,2.225309281725863
4010050,Dover,2015,179,-0.3936056465701345,42-Rural: Distant,1,2.2528530309798933
4010050,Dover,2014,189,-0.6064243038188623,42-Rural: Distant,1,2.2764618041732443
4010170,Drummond,2024,385,0.1541868735087656,42-Rural: Distant,1,2.5854607295085006
4010170,Drummond,2023,384,0.0563775847741232,42-Rural: Distant,1,2.584331224367531
4010170,Drummond,2022,382,0.0900179947892036,42-Rural: Distant,1,2.582063362911709
4010170,Drummond,2019,353,0.1399316630748937,42-Rural: Distant,1,2.5477747053878224
4010170,Drummond,2018,342,-0.0345782196884781,42-Rural: Distant,1,2.534026106056135
4010170,Drummond,2017,344,-0.0922972374725122,42-Rural: Distant,1,2.53655844257153
4010170,Drummond,2016,307,0.0770909831221381,42-Rural: Distant,1,2.4871383754771865
4010170,Drummond,2015,316,0.0219182922227335,42-Rural: Distant,1,2.499687082618404
4010170,Drummond,2014,333,-0.0895136375335026,42-Rural: Distant,1,2.5224442335063197
4010200,Drumright,2024,420,-0.5319073011412843,42-Rural: Distant,1,2.6232492903979003
4010200,Drumright,2023,446,-0.5824346067685039,42-Rural: Distant,1,2.649334858712142
4010200,Drumright,2022,435,-0.4781667656057928,42-Rural: Distant,1,2.6384892569546374
4010200,Drumright,2019,528,-0.1785042915996363,42-Rural: Distant,1,2.722633922533812
4010200,Drumright,2018,566,-0.1807488520402953,42-Rural: Distant,1,2.7528164311882715
4010200,Drumright,2017,565,-0.223206396495931,42-Rural: Distant,1,2.7520484478194387
4010200,Drumright,2016,560,-0.1233296224194251,42-Rural: Distant,1,2.7481880270062002
4010200,Drumright,2015,585,-0.0743984557323644,42-Rural: Distant,1,2.7671558660821804
4010200,Drumright,2014,605,-0.1678337086923392,42-Rural: Distant,1,2.781755374652469
4010260,Duke,2024,166,-0.4796987304165684,43-Rural: Remote,1,2.220108088040055
4010260,Duke,2023,150,-0.513380782454733,43-Rural: Remote,1,2.1760912590556813
4010260,Duke,2022,157,-0.6076982894483421,43-Rural: Remote,1,2.1958996524092336
4010260,Duke,2019,159,-0.3629968378376818,43-Rural: Remote,1,2.2013971243204513
4010260,Duke,2018,179,-0.1852439803945558,43-Rural: Remote,1,2.2528530309798933
4010260,Duke,2017,178,-0.2525206236672756,43-Rural: Remote,1,2.250420002308894
4010260,Duke,2016,186,-0.2689233556339133,43-Rural: Remote,1,2.2695129442179165
4010260,Duke,2015,196,-0.0626096684181025,43-Rural: Remote,1,2.292256071356476
4010260,Duke,2014,189,-0.1291848354496447,43-Rural: Remote,1,2.2764618041732443
4010290,Duncan,2024,3316,-0.2520771796636773,32-Town: Distant,0,3.520614521878236
4010290,Duncan,2023,3361,-0.3169820782678241,32-Town: Distant,0,3.5264685124694775
4010290,Duncan,2022,3274,-0.2635694733950726,32-Town: Distant,0,3.5150786750759226
4010290,Duncan,2019,3452,-0.0687728283424735,32-Town: Distant,0,3.538070787043172
4010290,Duncan,2018,3484,-0.1003880738478407,32-Town: Distant,0,3.5420781463356255
4010290,Duncan,2017,3597,-0.046496024311465,32-Town: Distant,0,3.5559404378185113
4010290,Duncan,2016,3740,-0.0251804112380946,32-Town: Distant,0,3.5728716022004803
4010290,Duncan,2015,3888,-0.0796041677216852,32-Town: Distant,0,3.589726256254237
4010290,Duncan,2014,3864,-0.0822335882528746,32-Town: Distant,0,3.587037117743456
4010350,Durant,2024,3911,-0.1824416500973142,32-Town: Distant,0,3.5922878159521305
4010350,Durant,2023,3854,-0.1468500066891187,32-Town: Distant,0,3.5859117103194342
4010350,Durant,2022,3770,-0.1151842317059646,32-Town: Distant,0,3.576341350205793
4010350,Durant,2019,3746,0.1349312379017686,32-Town: Distant,0,3.5735677730392186
4010350,Durant,2018,3757,0.0906175364115004,32-Town: Distant,0,3.5748411950633847
4010350,Durant,2017,3718,0.0251409683918491,32-Town: Distant,0,3.5703093854358796
4010350,Durant,2016,3695,0.100882423437314,32-Town: Distant,0,3.5676144427308447
4010350,Durant,2015,3639,0.1673767910728635,32-Town: Distant,0,3.5609820555862353
4010350,Durant,2014,3559,0.155086361676537,32-Town: Distant,0,3.551327988003846
4010440,Eagletown,2024,151,-0.7113589394328069,43-Rural: Remote,1,2.1789769472931693
4010440,Eagletown,2023,171,-0.4834600957595802,42-Rural: Distant,1,2.2329961103921536
4010440,Eagletown,2022,184,-0.5523544658326078,42-Rural: Distant,1,2.2648178230095364
4010440,Eagletown,2019,156,-0.4986180992157107,42-Rural: Distant,1,2.1931245983544616
4010440,Eagletown,2018,152,-0.3696649195810439,42-Rural: Distant,1,2.1818435879447726
4010440,Eagletown,2017,166,-0.5442603757753843,42-Rural: Distant,1,2.220108088040055
4010440,Eagletown,2016,149,-0.4997777009827351,42-Rural: Distant,1,2.173186268412274
4010440,Eagletown,2015,192,-0.0396953439438313,42-Rural: Distant,1,2.2833012287035497
4010440,Eagletown,2014,221,-0.1828374148559641,42-Rural: Distant,1,2.3443922736851106
4010500,Earlsboro,2024,267,-0.8852834976199602,42-Rural: Distant,1,2.4265112613645754
4010500,Earlsboro,2023,263,-0.8229163810690406,42-Rural: Distant,1,2.419955748489758
4010500,Earlsboro,2022,277,-0.9808097440293668,42-Rural: Distant,1,2.4424797690644486
4010500,Earlsboro,2019,275,-0.6450686654311744,42-Rural: Distant,1,2.439332693830263
4010500,Earlsboro,2018,278,-0.5546044686700692,42-Rural: Distant,1,2.444044795918076
4010500,Earlsboro,2017,284,-0.4457718749619488,42-Rural: Distant,1,2.4533183400470375
4010500,Earlsboro,2016,250,-0.310626743097328,42-Rural: Distant,1,2.3979400086720375
4010500,Earlsboro,2015,239,-0.5092125802498942,42-Rural: Distant,1,2.3783979009481375
4010500,Earlsboro,2014,236,-0.3816492468226007,42-Rural: Distant,1,2.3729120029701067
4010590,Edmond,2024,25878,0.0371596022359986,21-Suburb: Large,0,4.412930708529595
4010590,Edmond,2023,26190,0.034263540845907,21-Suburb: Large,0,4.418135498425232
4010590,Edmond,2022,25481,0.0799979328445746,21-Suburb: Large,0,4.406216467853261
4010590,Edmond,2019,25281,0.3160581359907594,21-Suburb: Large,0,4.402794248640903
4010590,Edmond,2018,24892,0.3482562019764718,21-Suburb: Large,0,4.396059792312433
4010590,Edmond,2017,24403,0.3795084556023655,21-Suburb: Large,0,4.387443219918934
4010590,Edmond,2016,23994,0.4328806277500458,21-Suburb: Large,0,4.380102654517165
4010590,Edmond,2015,23522,0.4785623906024044,21-Suburb: Large,0,4.371474245636928
4010590,Edmond,2014,23020,0.4492433724076102,21-Suburb: Large,0,4.362105319293773
4010650,El Reno,2024,2940,-0.6054290517907552,32-Town: Distant,0,3.4683473304121573
4010650,El Reno,2023,2908,-0.4849126761633737,32-Town: Distant,0,3.463594402187
4010650,El Reno,2022,2850,-0.6170491898531958,32-Town: Distant,0,3.45484486000851
4010650,El Reno,2019,2807,-0.2833108687057359,32-Town: Distant,0,3.448242412634439
4010650,El Reno,2018,2714,-0.1933878756256146,32-Town: Distant,0,3.433609843323718
4010650,El Reno,2017,2700,-0.2668283538269868,32-Town: Distant,0,3.4313637641589874
4010650,El Reno,2016,2635,-0.2244157848114807,32-Town: Distant,0,3.4207806195485655
4010650,El Reno,2015,2554,-0.1725193989630045,32-Town: Distant,0,3.4072208929273966
4010650,El Reno,2014,2495,-0.2555609018206648,32-Town: Distant,0,3.397070549959409
4010710,Elgin,2024,2486,0.0193607988577864,42-Rural: Distant,1,3.395501124305626
4010710,Elgin,2023,2507,0.0172279997541645,42-Rural: Distant,1,3.3991543339582164
4010710,Elgin,2022,2484,0.0130559326337337,42-Rural: Distant,1,3.3951515915045425
4010710,Elgin,2019,2344,0.0830566570663592,42-Rural: Distant,1,3.369957607346053
4010710,Elgin,2018,2351,0.0623520079299138,42-Rural: Distant,1,3.3712526291249394
4010710,Elgin,2017,2309,0.0608543223913254,42-Rural: Distant,1,3.3634239329171765
4010710,Elgin,2016,2267,0.0747483344242639,42-Rural: Distant,1,3.3554515201265174
4010710,Elgin,2015,2188,0.1797108994648789,42-Rural: Distant,1,3.340047317661393
4010710,Elgin,2014,2114,0.190150807858921,42-Rural: Distant,1,3.3251049829714074
4010740,Elk City,2024,2096,-0.0502764736358333,41-Rural: Fringe,1,3.321391278311689
4010740,Elk City,2023,2108,-0.0299335607919925,41-Rural: Fringe,1,3.323870606540509
4010740,Elk City,2022,2102,-0.2162688138249914,41-Rural: Fringe,1,3.3226327116922234
4010740,Elk City,2019,2190,-0.2125736419902891,41-Rural: Fringe,1,3.3404441148401185
4010740,Elk City,2018,2110,-0.3264183332081629,41-Rural: Fringe,1,3.3242824552976926
4010740,Elk City,2017,2051,-0.2028609591470948,33-Town: Remote,0,3.3119656603683665
4010740,Elk City,2016,2147,-0.1737379707373109,33-Town: Remote,0,3.331832044436249
4010740,Elk City,2015,2288,-0.1555444747158271,33-Town: Remote,0,3.3594560201209864
4010740,Elk City,2014,2396,-0.1772103818552116,33-Town: Remote,0,3.3794868137172736
4010860,Elmore City-Pernell,2024,457,-0.2047801281090298,43-Rural: Remote,1,2.6599162000698504
4010860,Elmore City-Pernell,2023,507,-0.2158741104728012,43-Rural: Remote,1,2.705007959333336
4010860,Elmore City-Pernell,2022,506,-0.4314930448013179,43-Rural: Remote,1,2.7041505168397992
4010860,Elmore City-Pernell,2019,504,-0.267784893146225,43-Rural: Remote,1,2.7024305364455254
4010860,Elmore City-Pernell,2018,506,-0.1522672092137086,43-Rural: Remote,1,2.7041505168397992
4010860,Elmore City-Pernell,2017,536,-0.1682565289898323,43-Rural: Remote,1,2.72916478969277
4010860,Elmore City-Pernell,2016,520,-0.0735043427353676,43-Rural: Remote,1,2.716003343634799
4010860,Elmore City-Pernell,2015,497,-0.0725978752701645,43-Rural: Remote,1,2.696356388733332
4010860,Elmore City-Pernell,2014,502,-0.1197255403970147,43-Rural: Remote,1,2.7007037171450192
4010890,Empire,2024,490,0.0182754665132834,42-Rural: Distant,1,2.690196080028514
4010890,Empire,2023,522,-0.1570876297051466,42-Rural: Distant,1,2.717670503002262
4010890,Empire,2022,526,-0.1685534815428553,42-Rural: Distant,1,2.7209857441537393
